bird_y,dist_top,dist_bottom,velocity,dist_to_pipe,action
511.0,91.0,109.0,-10.5,240,0
527.0,107.0,93.0,-10.5,235,0
543.0,123.0,77.0,-10.5,230,0
559.0,139.0,61.0,-10.5,225,1
548.0,128.0,72.0,-10.5,220,1
537.0,117.0,83.0,-10.5,215,0
520.0,100.0,100.0,-10.5,210,0
500.0,80.0,120.0,-10.5,205,0
480.0,60.0,140.0,-10.5,200,0
463.0,43.0,157.0,-10.5,195,0
452.0,32.0,168.0,-10.5,190,0
452.0,32.0,168.0,-10.5,185,0
464.0,44.0,156.0,-10.5,180,0
480.0,60.0,140.0,-10.5,175,0
496.0,76.0,124.0,-10.5,170,0
512.0,92.0,108.0,-10.5,165,0
528.0,108.0,92.0,-10.5,160,0
544.0,124.0,76.0,-10.5,155,0
560.0,140.0,60.0,-10.5,150,1
549.0,129.0,71.0,-10.5,145,1
538.0,118.0,82.0,-10.5,140,0
521.0,101.0,99.0,-10.5,135,0
501.0,81.0,119.0,-10.5,130,0
481.0,61.0,139.0,-10.5,125,0
464.0,44.0,156.0,-10.5,120,0
453.0,33.0,167.0,-10.5,115,0
453.0,33.0,167.0,-10.5,110,0
465.0,45.0,155.0,-10.5,105,0
481.0,61.0,139.0,-10.5,100,0
497.0,77.0,123.0,-10.5,95,0
513.0,93.0,107.0,-10.5,90,0
529.0,109.0,91.0,-10.5,85,0
545.0,125.0,75.0,-10.5,80,0
561.0,141.0,59.0,-10.5,75,1
550.0,130.0,70.0,-10.5,70,1
539.0,119.0,81.0,-10.5,65,0
522.0,102.0,98.0,-10.5,60,0
502.0,82.0,118.0,-10.5,55,0
482.0,62.0,138.0,-10.5,50,0
465.0,45.0,155.0,-10.5,45,0
454.0,34.0,166.0,-10.5,40,0
454.0,34.0,166.0,-10.5,35,0
466.0,46.0,154.0,-10.5,30,0
482.0,62.0,138.0,-10.5,25,0
498.0,78.0,122.0,-10.5,20,0
514.0,94.0,106.0,-10.5,15,0
530.0,110.0,90.0,-10.5,10,0
546.0,126.0,74.0,-10.5,5,1
535.0,115.0,85.0,-10.5,0,0
518.0,98.0,102.0,-10.5,-5,0
498.0,78.0,122.0,-10.5,-10,0
478.0,58.0,142.0,-10.5,-15,0
461.0,41.0,159.0,-10.5,-20,0
450.0,30.0,170.0,-10.5,-25,0
450.0,30.0,170.0,-10.5,-30,0
462.0,42.0,158.0,-10.5,-35,0
478.0,58.0,142.0,-10.5,-40,0
494.0,74.0,126.0,-10.5,-45,0
510.0,90.0,110.0,-10.5,-50,0
526.0,288.0,88.0,-10.5,320,1
515.0,277.0,77.0,-10.5,315,1
504.0,266.0,66.0,-10.5,310,1
493.0,255.0,55.0,-10.5,305,1
482.0,244.0,44.0,-10.5,300,1
471.0,233.0,33.0,-10.5,295,1
460.0,222.0,22.0,-10.5,290,1
449.0,211.0,11.0,-10.5,285,1
438.0,200.0,0.0,-10.5,280,1
427.0,189.0,11.0,-10.5,275,1
416.0,178.0,22.0,-10.5,270,1
405.0,167.0,33.0,-10.5,265,1
394.0,156.0,44.0,-10.5,260,1
383.0,145.0,55.0,-10.5,255,1
372.0,134.0,66.0,-10.5,250,1
361.0,123.0,77.0,-10.5,245,1
350.0,112.0,88.0,-10.5,240,0
333.0,95.0,105.0,-10.5,235,0
313.0,75.0,125.0,-10.5,230,0
293.0,55.0,145.0,-10.5,225,0
276.0,38.0,162.0,-10.5,220,0
265.0,27.0,173.0,-10.5,215,0
265.0,27.0,173.0,-10.5,210,0
277.0,39.0,161.0,-10.5,205,0
293.0,55.0,145.0,-10.5,200,0
309.0,71.0,129.0,-10.5,195,0
325.0,87.0,113.0,-10.5,190,0
341.0,103.0,97.0,-10.5,185,0
357.0,119.0,81.0,-10.5,180,0
373.0,135.0,65.0,-10.5,175,1
362.0,124.0,76.0,-10.5,170,1
351.0,113.0,87.0,-10.5,165,0
334.0,96.0,104.0,-10.5,160,0
314.0,76.0,124.0,-10.5,155,0
294.0,56.0,144.0,-10.5,150,0
277.0,39.0,161.0,-10.5,145,0
266.0,28.0,172.0,-10.5,140,0
266.0,28.0,172.0,-10.5,135,0
278.0,40.0,160.0,-10.5,130,0
294.0,56.0,144.0,-10.5,125,0
310.0,72.0,128.0,-10.5,120,0
326.0,88.0,112.0,-10.5,115,0
342.0,104.0,96.0,-10.5,110,0
358.0,120.0,80.0,-10.5,105,0
374.0,136.0,64.0,-10.5,100,1
363.0,125.0,75.0,-10.5,95,1
352.0,114.0,86.0,-10.5,90,0
335.0,97.0,103.0,-10.5,85,0
315.0,77.0,123.0,-10.5,80,0
295.0,57.0,143.0,-10.5,75,0
278.0,40.0,160.0,-10.5,70,0
267.0,29.0,171.0,-10.5,65,0
267.0,29.0,171.0,-10.5,60,0
279.0,41.0,159.0,-10.5,55,0
295.0,57.0,143.0,-10.5,50,0
311.0,73.0,127.0,-10.5,45,0
327.0,89.0,111.0,-10.5,40,0
343.0,105.0,95.0,-10.5,35,0
359.0,121.0,79.0,-10.5,30,1
348.0,110.0,90.0,-10.5,25,0
331.0,93.0,107.0,-10.5,20,0
311.0,73.0,127.0,-10.5,15,0
291.0,53.0,147.0,-10.5,10,0
274.0,36.0,164.0,-10.5,5,0
263.0,25.0,175.0,-10.5,0,0
263.0,25.0,175.0,-10.5,-5,0
275.0,37.0,163.0,-10.5,-10,0
291.0,53.0,147.0,-10.5,-15,0
307.0,69.0,131.0,-10.5,-20,0
323.0,85.0,115.0,-10.5,-25,0
339.0,101.0,99.0,-10.5,-30,0
355.0,117.0,83.0,-10.5,-35,0
371.0,133.0,67.0,-10.5,-40,1
360.0,122.0,78.0,-10.5,-45,1
349.0,111.0,89.0,-10.5,-50,0
332.0,183.0,17.0,-10.5,320,1
321.0,172.0,28.0,-10.5,315,1
310.0,161.0,39.0,-10.5,310,1
299.0,150.0,50.0,-10.5,305,1
288.0,139.0,61.0,-10.5,300,1
277.0,128.0,72.0,-10.5,295,1
266.0,117.0,83.0,-10.5,290,0
249.0,100.0,100.0,-10.5,285,0
229.0,80.0,120.0,-10.5,280,0
209.0,60.0,140.0,-10.5,275,0
192.0,43.0,157.0,-10.5,270,0
181.0,32.0,168.0,-10.5,265,0
181.0,32.0,168.0,-10.5,260,0
193.0,44.0,156.0,-10.5,255,0
209.0,60.0,140.0,-10.5,250,0
225.0,76.0,124.0,-10.5,245,0
241.0,92.0,108.0,-10.5,240,0
257.0,108.0,92.0,-10.5,235,0
273.0,124.0,76.0,-10.5,230,1
262.0,113.0,87.0,-10.5,225,0
245.0,96.0,104.0,-10.5,220,0
225.0,76.0,124.0,-10.5,215,0
205.0,56.0,144.0,-10.5,210,0
188.0,39.0,161.0,-10.5,205,0
177.0,28.0,172.0,-10.5,200,0
177.0,28.0,172.0,-10.5,195,0
189.0,40.0,160.0,-10.5,190,0
205.0,56.0,144.0,-10.5,185,0
221.0,72.0,128.0,-10.5,180,0
237.0,88.0,112.0,-10.5,175,0
253.0,104.0,96.0,-10.5,170,0
269.0,120.0,80.0,-10.5,165,1
258.0,109.0,91.0,-10.5,160,0
241.0,92.0,108.0,-10.5,155,0
221.0,72.0,128.0,-10.5,150,0
201.0,52.0,148.0,-10.5,145,0
184.0,35.0,165.0,-10.5,140,0
173.0,24.0,176.0,-10.5,135,0
173.0,24.0,176.0,-10.5,130,0
185.0,36.0,164.0,-10.5,125,0
201.0,52.0,148.0,-10.5,120,0
217.0,68.0,132.0,-10.5,115,0
233.0,84.0,116.0,-10.5,110,0
249.0,100.0,100.0,-10.5,105,0
265.0,116.0,84.0,-10.5,100,0
281.0,132.0,68.0,-10.5,95,1
270.0,121.0,79.0,-10.5,90,1
259.0,110.0,90.0,-10.5,85,0
242.0,93.0,107.0,-10.5,80,0
222.0,73.0,127.0,-10.5,75,0
202.0,53.0,147.0,-10.5,70,0
185.0,36.0,164.0,-10.5,65,0
174.0,25.0,175.0,-10.5,60,0
174.0,25.0,175.0,-10.5,55,0
186.0,37.0,163.0,-10.5,50,0
202.0,53.0,147.0,-10.5,45,0
218.0,69.0,131.0,-10.5,40,0
234.0,85.0,115.0,-10.5,35,0
250.0,101.0,99.0,-10.5,30,0
266.0,117.0,83.0,-10.5,25,0
282.0,133.0,67.0,-10.5,20,1
271.0,122.0,78.0,-10.5,15,1
260.0,111.0,89.0,-10.5,10,0
243.0,94.0,106.0,-10.5,5,0
223.0,74.0,126.0,-10.5,0,0
203.0,54.0,146.0,-10.5,-5,0
186.0,37.0,163.0,-10.5,-10,0
175.0,26.0,174.0,-10.5,-15,0
175.0,26.0,174.0,-10.5,-20,0
187.0,38.0,162.0,-10.5,-25,0
203.0,54.0,146.0,-10.5,-30,0
219.0,70.0,130.0,-10.5,-35,0
235.0,86.0,114.0,-10.5,-40,0
251.0,102.0,98.0,-10.5,-45,0
267.0,118.0,82.0,-10.5,-50,1
256.0,97.0,297.0,-10.5,320,0
239.0,114.0,314.0,-10.5,315,0
219.0,134.0,334.0,-10.5,310,0
199.0,154.0,354.0,-10.5,305,0
182.0,171.0,371.0,-10.5,300,0
171.0,182.0,382.0,-10.5,295,0
171.0,182.0,382.0,-10.5,290,0
183.0,170.0,370.0,-10.5,285,0
199.0,154.0,354.0,-10.5,280,0
215.0,138.0,338.0,-10.5,275,0
231.0,122.0,322.0,-10.5,270,0
247.0,106.0,306.0,-10.5,265,0
263.0,90.0,290.0,-10.5,260,0
279.0,74.0,274.0,-10.5,255,0
295.0,58.0,258.0,-10.5,250,0
311.0,42.0,242.0,-10.5,245,0
327.0,26.0,226.0,-10.5,240,0
343.0,10.0,210.0,-10.5,235,0
359.0,6.0,194.0,-10.5,230,0
375.0,22.0,178.0,-10.5,225,0
391.0,38.0,162.0,-10.5,220,0
407.0,54.0,146.0,-10.5,215,0
423.0,70.0,130.0,-10.5,210,0
439.0,86.0,114.0,-10.5,205,0
455.0,102.0,98.0,-10.5,200,0
471.0,118.0,82.0,-10.5,195,0
487.0,134.0,66.0,-10.5,190,1
476.0,123.0,77.0,-10.5,185,0
459.0,106.0,94.0,-10.5,180,0
439.0,86.0,114.0,-10.5,175,0
419.0,66.0,134.0,-10.5,170,0
402.0,49.0,151.0,-10.5,165,0
391.0,38.0,162.0,-10.5,160,0
391.0,38.0,162.0,-10.5,155,0
403.0,50.0,150.0,-10.5,150,0
419.0,66.0,134.0,-10.5,145,0
435.0,82.0,118.0,-10.5,140,0
451.0,98.0,102.0,-10.5,135,0
467.0,114.0,86.0,-10.5,130,0
483.0,130.0,70.0,-10.5,125,1
472.0,119.0,81.0,-10.5,120,0
455.0,102.0,98.0,-10.5,115,0
435.0,82.0,118.0,-10.5,110,0
415.0,62.0,138.0,-10.5,105,0
398.0,45.0,155.0,-10.5,100,0
387.0,34.0,166.0,-10.5,95,0
387.0,34.0,166.0,-10.5,90,0
399.0,46.0,154.0,-10.5,85,0
415.0,62.0,138.0,-10.5,80,0
431.0,78.0,122.0,-10.5,75,0
447.0,94.0,106.0,-10.5,70,0
463.0,110.0,90.0,-10.5,65,0
479.0,126.0,74.0,-10.5,60,1
468.0,115.0,85.0,-10.5,55,0
451.0,98.0,102.0,-10.5,50,0
431.0,78.0,122.0,-10.5,45,0
411.0,58.0,142.0,-10.5,40,0
394.0,41.0,159.0,-10.5,35,0
383.0,30.0,170.0,-10.5,30,0
383.0,30.0,170.0,-10.5,25,0
395.0,42.0,158.0,-10.5,20,0
411.0,58.0,142.0,-10.5,15,0
427.0,74.0,126.0,-10.5,10,0
443.0,90.0,110.0,-10.5,5,0
459.0,106.0,94.0,-10.5,0,0
475.0,122.0,78.0,-10.5,-5,0
491.0,138.0,62.0,-10.5,-10,1
480.0,127.0,73.0,-10.5,-15,1
469.0,116.0,84.0,-10.5,-20,0
452.0,99.0,101.0,-10.5,-25,0
432.0,79.0,121.0,-10.5,-30,0
412.0,59.0,141.0,-10.5,-35,0
395.0,42.0,158.0,-10.5,-40,0
384.0,31.0,169.0,-10.5,-45,0
384.0,31.0,169.0,-10.5,-50,0
396.0,11.0,189.0,-10.5,320,0
412.0,27.0,173.0,-10.5,315,0
428.0,43.0,157.0,-10.5,310,0
444.0,59.0,141.0,-10.5,305,0
460.0,75.0,125.0,-10.5,300,0
476.0,91.0,109.0,-10.5,295,0
492.0,107.0,93.0,-10.5,290,0
508.0,123.0,77.0,-10.5,285,0
524.0,139.0,61.0,-10.5,280,1
513.0,128.0,72.0,-10.5,275,1
502.0,117.0,83.0,-10.5,270,0
485.0,100.0,100.0,-10.5,265,0
465.0,80.0,120.0,-10.5,260,0
445.0,60.0,140.0,-10.5,255,0
428.0,43.0,157.0,-10.5,250,0
417.0,32.0,168.0,-10.5,245,0
417.0,32.0,168.0,-10.5,240,0
429.0,44.0,156.0,-10.5,235,0
445.0,60.0,140.0,-10.5,230,0
461.0,76.0,124.0,-10.5,225,0
477.0,92.0,108.0,-10.5,220,0
493.0,108.0,92.0,-10.5,215,0
509.0,124.0,76.0,-10.5,210,0
525.0,140.0,60.0,-10.5,205,1
514.0,129.0,71.0,-10.5,200,1
503.0,118.0,82.0,-10.5,195,0
486.0,101.0,99.0,-10.5,190,0
466.0,81.0,119.0,-10.5,185,0
446.0,61.0,139.0,-10.5,180,0
429.0,44.0,156.0,-10.5,175,0
418.0,33.0,167.0,-10.5,170,0
418.0,33.0,167.0,-10.5,165,0
430.0,45.0,155.0,-10.5,160,0
446.0,61.0,139.0,-10.5,155,0
462.0,77.0,123.0,-10.5,150,0
478.0,93.0,107.0,-10.5,145,0
494.0,109.0,91.0,-10.5,140,0
510.0,125.0,75.0,-10.5,135,1
499.0,114.0,86.0,-10.5,130,0
482.0,97.0,103.0,-10.5,125,0
462.0,77.0,123.0,-10.5,120,0
442.0,57.0,143.0,-10.5,115,0
425.0,40.0,160.0,-10.5,110,0
414.0,29.0,171.0,-10.5,105,0
414.0,29.0,171.0,-10.5,100,0
426.0,41.0,159.0,-10.5,95,0
442.0,57.0,143.0,-10.5,90,0
458.0,73.0,127.0,-10.5,85,0
474.0,89.0,111.0,-10.5,80,0
490.0,105.0,95.0,-10.5,75,0
506.0,121.0,79.0,-10.5,70,0
522.0,137.0,63.0,-10.5,65,1
511.0,126.0,74.0,-10.5,60,1
500.0,115.0,85.0,-10.5,55,0
483.0,98.0,102.0,-10.5,50,0
463.0,78.0,122.0,-10.5,45,0
443.0,58.0,142.0,-10.5,40,0
426.0,41.0,159.0,-10.5,35,0
415.0,30.0,170.0,-10.5,30,0
415.0,30.0,170.0,-10.5,25,0
427.0,42.0,158.0,-10.5,20,0
443.0,58.0,142.0,-10.5,15,0
459.0,74.0,126.0,-10.5,10,0
475.0,90.0,110.0,-10.5,5,0
491.0,106.0,94.0,-10.5,0,0
507.0,122.0,78.0,-10.5,-5,0
523.0,138.0,62.0,-10.5,-10,1
512.0,127.0,73.0,-10.5,-15,1
501.0,116.0,84.0,-10.5,-20,0
484.0,99.0,101.0,-10.5,-25,0
464.0,79.0,121.0,-10.5,-30,0
444.0,59.0,141.0,-10.5,-35,0
427.0,42.0,158.0,-10.5,-40,0
416.0,31.0,169.0,-10.5,-45,0
416.0,31.0,169.0,-10.5,-50,0
428.0,82.0,118.0,-10.5,320,0
444.0,98.0,102.0,-10.5,315,0
460.0,114.0,86.0,-10.5,310,0
476.0,130.0,70.0,-10.5,305,1
465.0,119.0,81.0,-10.5,300,0
448.0,102.0,98.0,-10.5,295,0
428.0,82.0,118.0,-10.5,290,0
408.0,62.0,138.0,-10.5,285,0
391.0,45.0,155.0,-10.5,280,0
380.0,34.0,166.0,-10.5,275,0
380.0,34.0,166.0,-10.5,270,0
392.0,46.0,154.0,-10.5,265,0
408.0,62.0,138.0,-10.5,260,0
424.0,78.0,122.0,-10.5,255,0
440.0,94.0,106.0,-10.5,250,0
456.0,110.0,90.0,-10.5,245,0
472.0,126.0,74.0,-10.5,240,1
461.0,115.0,85.0,-10.5,235,0
444.0,98.0,102.0,-10.5,230,0
424.0,78.0,122.0,-10.5,225,0
404.0,58.0,142.0,-10.5,220,0
387.0,41.0,159.0,-10.5,215,0
376.0,30.0,170.0,-10.5,210,0
376.0,30.0,170.0,-10.5,205,0
388.0,42.0,158.0,-10.5,200,0
404.0,58.0,142.0,-10.5,195,0
420.0,74.0,126.0,-10.5,190,0
436.0,90.0,110.0,-10.5,185,0
452.0,106.0,94.0,-10.5,180,0
468.0,122.0,78.0,-10.5,175,0
484.0,138.0,62.0,-10.5,170,1
473.0,127.0,73.0,-10.5,165,1
462.0,116.0,84.0,-10.5,160,0
445.0,99.0,101.0,-10.5,155,0
425.0,79.0,121.0,-10.5,150,0
405.0,59.0,141.0,-10.5,145,0
388.0,42.0,158.0,-10.5,140,0
377.0,31.0,169.0,-10.5,135,0
377.0,31.0,169.0,-10.5,130,0
389.0,43.0,157.0,-10.5,125,0
405.0,59.0,141.0,-10.5,120,0
421.0,75.0,125.0,-10.5,115,0
437.0,91.0,109.0,-10.5,110,0
453.0,107.0,93.0,-10.5,105,0
469.0,123.0,77.0,-10.5,100,0
485.0,139.0,61.0,-10.5,95,1
474.0,128.0,72.0,-10.5,90,1
463.0,117.0,83.0,-10.5,85,0
446.0,100.0,100.0,-10.5,80,0
426.0,80.0,120.0,-10.5,75,0
406.0,60.0,140.0,-10.5,70,0
389.0,43.0,157.0,-10.5,65,0
378.0,32.0,168.0,-10.5,60,0
378.0,32.0,168.0,-10.5,55,0
390.0,44.0,156.0,-10.5,50,0
406.0,60.0,140.0,-10.5,45,0
422.0,76.0,124.0,-10.5,40,0
438.0,92.0,108.0,-10.5,35,0
454.0,108.0,92.0,-10.5,30,0
470.0,124.0,76.0,-10.5,25,1
459.0,113.0,87.0,-10.5,20,0
442.0,96.0,104.0,-10.5,15,0
422.0,76.0,124.0,-10.5,10,0
402.0,56.0,144.0,-10.5,5,0
385.0,39.0,161.0,-10.5,0,0
374.0,28.0,172.0,-10.5,-5,0
374.0,28.0,172.0,-10.5,-10,0
386.0,40.0,160.0,-10.5,-15,0
402.0,56.0,144.0,-10.5,-20,0
418.0,72.0,128.0,-10.5,-25,0
434.0,88.0,112.0,-10.5,-30,0
450.0,104.0,96.0,-10.5,-35,0
466.0,120.0,80.0,-10.5,-40,0
482.0,136.0,64.0,-10.5,-45,1
471.0,125.0,75.0,-10.5,-50,1
460.0,216.0,16.0,-10.5,320,1
449.0,205.0,5.0,-10.5,315,1
438.0,194.0,6.0,-10.5,310,1
427.0,183.0,17.0,-10.5,305,1
416.0,172.0,28.0,-10.5,300,1
405.0,161.0,39.0,-10.5,295,1
394.0,150.0,50.0,-10.5,290,1
383.0,139.0,61.0,-10.5,285,1
372.0,128.0,72.0,-10.5,280,1
361.0,117.0,83.0,-10.5,275,0
344.0,100.0,100.0,-10.5,270,0
324.0,80.0,120.0,-10.5,265,0
304.0,60.0,140.0,-10.5,260,0
287.0,43.0,157.0,-10.5,255,0
276.0,32.0,168.0,-10.5,250,0
276.0,32.0,168.0,-10.5,245,0
288.0,44.0,156.0,-10.5,240,0
304.0,60.0,140.0,-10.5,235,0
320.0,76.0,124.0,-10.5,230,0
336.0,92.0,108.0,-10.5,225,0
352.0,108.0,92.0,-10.5,220,0
368.0,124.0,76.0,-10.5,215,1
357.0,113.0,87.0,-10.5,210,0
340.0,96.0,104.0,-10.5,205,0
320.0,76.0,124.0,-10.5,200,0
300.0,56.0,144.0,-10.5,195,0
283.0,39.0,161.0,-10.5,190,0
272.0,28.0,172.0,-10.5,185,0
272.0,28.0,172.0,-10.5,180,0
284.0,40.0,160.0,-10.5,175,0
300.0,56.0,144.0,-10.5,170,0
316.0,72.0,128.0,-10.5,165,0
332.0,88.0,112.0,-10.5,160,0
348.0,104.0,96.0,-10.5,155,0
364.0,120.0,80.0,-10.5,150,0
380.0,136.0,64.0,-10.5,145,1
369.0,125.0,75.0,-10.5,140,1
358.0,114.0,86.0,-10.5,135,0
341.0,97.0,103.0,-10.5,130,0
321.0,77.0,123.0,-10.5,125,0
301.0,57.0,143.0,-10.5,120,0
284.0,40.0,160.0,-10.5,115,0
273.0,29.0,171.0,-10.5,110,0
273.0,29.0,171.0,-10.5,105,0
285.0,41.0,159.0,-10.5,100,0
301.0,57.0,143.0,-10.5,95,0
317.0,73.0,127.0,-10.5,90,0
333.0,89.0,111.0,-10.5,85,0
349.0,105.0,95.0,-10.5,80,0
365.0,121.0,79.0,-10.5,75,1
354.0,110.0,90.0,-10.5,70,0
337.0,93.0,107.0,-10.5,65,0
317.0,73.0,127.0,-10.5,60,0
297.0,53.0,147.0,-10.5,55,0
280.0,36.0,164.0,-10.5,50,0
269.0,25.0,175.0,-10.5,45,0
269.0,25.0,175.0,-10.5,40,0
281.0,37.0,163.0,-10.5,35,0
297.0,53.0,147.0,-10.5,30,0
313.0,69.0,131.0,-10.5,25,0
329.0,85.0,115.0,-10.5,20,0
345.0,101.0,99.0,-10.5,15,0
361.0,117.0,83.0,-10.5,10,0
377.0,133.0,67.0,-10.5,5,1
366.0,122.0,78.0,-10.5,0,1
355.0,111.0,89.0,-10.5,-5,0
338.0,94.0,106.0,-10.5,-10,0
318.0,74.0,126.0,-10.5,-15,0
298.0,54.0,146.0,-10.5,-20,0
281.0,37.0,163.0,-10.5,-25,0
270.0,26.0,174.0,-10.5,-30,0
270.0,26.0,174.0,-10.5,-35,0
282.0,38.0,162.0,-10.5,-40,0
298.0,54.0,146.0,-10.5,-45,0
314.0,70.0,130.0,-10.5,-50,0
330.0,22.0,222.0,-10.5,320,0
346.0,6.0,206.0,-10.5,315,0
362.0,10.0,190.0,-10.5,310,0
378.0,26.0,174.0,-10.5,305,0
394.0,42.0,158.0,-10.5,300,0
410.0,58.0,142.0,-10.5,295,0
426.0,74.0,126.0,-10.5,290,0
442.0,90.0,110.0,-10.5,285,0
458.0,106.0,94.0,-10.5,280,0
474.0,122.0,78.0,-10.5,275,0
490.0,138.0,62.0,-10.5,270,1
479.0,127.0,73.0,-10.5,265,1
468.0,116.0,84.0,-10.5,260,0
451.0,99.0,101.0,-10.5,255,0
431.0,79.0,121.0,-10.5,250,0
411.0,59.0,141.0,-10.5,245,0
394.0,42.0,158.0,-10.5,240,0
383.0,31.0,169.0,-10.5,235,0
383.0,31.0,169.0,-10.5,230,0
395.0,43.0,157.0,-10.5,225,0
411.0,59.0,141.0,-10.5,220,0
427.0,75.0,125.0,-10.5,215,0
443.0,91.0,109.0,-10.5,210,0
459.0,107.0,93.0,-10.5,205,0
475.0,123.0,77.0,-10.5,200,0
491.0,139.0,61.0,-10.5,195,1
480.0,128.0,72.0,-10.5,190,1
469.0,117.0,83.0,-10.5,185,0
452.0,100.0,100.0,-10.5,180,0
432.0,80.0,120.0,-10.5,175,0
412.0,60.0,140.0,-10.5,170,0
395.0,43.0,157.0,-10.5,165,0
384.0,32.0,168.0,-10.5,160,0
384.0,32.0,168.0,-10.5,155,0
396.0,44.0,156.0,-10.5,150,0
412.0,60.0,140.0,-10.5,145,0
428.0,76.0,124.0,-10.5,140,0
444.0,92.0,108.0,-10.5,135,0
460.0,108.0,92.0,-10.5,130,0
476.0,124.0,76.0,-10.5,125,1
465.0,113.0,87.0,-10.5,120,0
448.0,96.0,104.0,-10.5,115,0
428.0,76.0,124.0,-10.5,110,0
408.0,56.0,144.0,-10.5,105,0
391.0,39.0,161.0,-10.5,100,0
380.0,28.0,172.0,-10.5,95,0
380.0,28.0,172.0,-10.5,90,0
392.0,40.0,160.0,-10.5,85,0
408.0,56.0,144.0,-10.5,80,0
424.0,72.0,128.0,-10.5,75,0
440.0,88.0,112.0,-10.5,70,0
456.0,104.0,96.0,-10.5,65,0
472.0,120.0,80.0,-10.5,60,0
488.0,136.0,64.0,-10.5,55,1
477.0,125.0,75.0,-10.5,50,1
466.0,114.0,86.0,-10.5,45,0
449.0,97.0,103.0,-10.5,40,0
429.0,77.0,123.0,-10.5,35,0
409.0,57.0,143.0,-10.5,30,0
392.0,40.0,160.0,-10.5,25,0
381.0,29.0,171.0,-10.5,20,0
381.0,29.0,171.0,-10.5,15,0
393.0,41.0,159.0,-10.5,10,0
409.0,57.0,143.0,-10.5,5,0
425.0,73.0,127.0,-10.5,0,0
441.0,89.0,111.0,-10.5,-5,0
457.0,105.0,95.0,-10.5,-10,0
473.0,121.0,79.0,-10.5,-15,0
489.0,137.0,63.0,-10.5,-20,1
478.0,126.0,74.0,-10.5,-25,1
467.0,115.0,85.0,-10.5,-30,0
450.0,98.0,102.0,-10.5,-35,0
430.0,78.0,122.0,-10.5,-40,0
410.0,58.0,142.0,-10.5,-45,0
393.0,41.0,159.0,-10.5,-50,0
382.0,34.0,166.0,-10.5,320,0
382.0,34.0,166.0,-10.5,315,0
394.0,46.0,154.0,-10.5,310,0
410.0,62.0,138.0,-10.5,305,0
426.0,78.0,122.0,-10.5,300,0
442.0,94.0,106.0,-10.5,295,0
458.0,110.0,90.0,-10.5,290,0
474.0,126.0,74.0,-10.5,285,1
463.0,115.0,85.0,-10.5,280,0
446.0,98.0,102.0,-10.5,275,0
426.0,78.0,122.0,-10.5,270,0
406.0,58.0,142.0,-10.5,265,0
389.0,41.0,159.0,-10.5,260,0
378.0,30.0,170.0,-10.5,255,0
378.0,30.0,170.0,-10.5,250,0
390.0,42.0,158.0,-10.5,245,0
406.0,58.0,142.0,-10.5,240,0
422.0,74.0,126.0,-10.5,235,0
438.0,90.0,110.0,-10.5,230,0
454.0,106.0,94.0,-10.5,225,0
470.0,122.0,78.0,-10.5,220,0
486.0,138.0,62.0,-10.5,215,1
475.0,127.0,73.0,-10.5,210,1
464.0,116.0,84.0,-10.5,205,0
447.0,99.0,101.0,-10.5,200,0
427.0,79.0,121.0,-10.5,195,0
407.0,59.0,141.0,-10.5,190,0
390.0,42.0,158.0,-10.5,185,0
379.0,31.0,169.0,-10.5,180,0
379.0,31.0,169.0,-10.5,175,0
391.0,43.0,157.0,-10.5,170,0
407.0,59.0,141.0,-10.5,165,0
423.0,75.0,125.0,-10.5,160,0
439.0,91.0,109.0,-10.5,155,0
455.0,107.0,93.0,-10.5,150,0
471.0,123.0,77.0,-10.5,145,0
487.0,139.0,61.0,-10.5,140,1
476.0,128.0,72.0,-10.5,135,1
465.0,117.0,83.0,-10.5,130,0
448.0,100.0,100.0,-10.5,125,0
428.0,80.0,120.0,-10.5,120,0
408.0,60.0,140.0,-10.5,115,0
391.0,43.0,157.0,-10.5,110,0
380.0,32.0,168.0,-10.5,105,0
380.0,32.0,168.0,-10.5,100,0
392.0,44.0,156.0,-10.5,95,0
408.0,60.0,140.0,-10.5,90,0
424.0,76.0,124.0,-10.5,85,0
440.0,92.0,108.0,-10.5,80,0
456.0,108.0,92.0,-10.5,75,0
472.0,124.0,76.0,-10.5,70,1
461.0,113.0,87.0,-10.5,65,0
444.0,96.0,104.0,-10.5,60,0
424.0,76.0,124.0,-10.5,55,0
404.0,56.0,144.0,-10.5,50,0
387.0,39.0,161.0,-10.5,45,0
376.0,28.0,172.0,-10.5,40,0
376.0,28.0,172.0,-10.5,35,0
388.0,40.0,160.0,-10.5,30,0
404.0,56.0,144.0,-10.5,25,0
420.0,72.0,128.0,-10.5,20,0
436.0,88.0,112.0,-10.5,15,0
452.0,104.0,96.0,-10.5,10,0
468.0,120.0,80.0,-10.5,5,0
484.0,136.0,64.0,-10.5,0,1
473.0,125.0,75.0,-10.5,-5,1
462.0,114.0,86.0,-10.5,-10,0
445.0,97.0,103.0,-10.5,-15,0
425.0,77.0,123.0,-10.5,-20,0
405.0,57.0,143.0,-10.5,-25,0
388.0,40.0,160.0,-10.5,-30,0
377.0,29.0,171.0,-10.5,-35,0
377.0,29.0,171.0,-10.5,-40,0
389.0,41.0,159.0,-10.5,-45,0
405.0,57.0,143.0,-10.5,-50,0
421.0,17.0,183.0,-10.5,320,0
